raceId,driverId,lap,position,time,milliseconds
1057,849,37,15,1:49.570,109570
1057,849,38,16,1:48.667,108667
1057,849,39,16,1:48.612,108612
1057,849,40,16,1:47.680,107680
1057,849,41,16,1:47.546,107546
1057,849,42,16,1:46.608,106608
1057,849,43,16,1:47.098,107098
1057,849,44,16,1:47.077,107077
1057,849,45,16,1:46.745,106745
1057,849,46,15,1:51.373,111373
1057,849,47,15,2:16.549,136549
1057,849,48,13,2:53.070,173070
1057,849,49,14,36:50.714,2210714
1057,849,50,13,1:56.912,116912
1057,849,51,13,1:47.331,107331
1057,854,1,18,2:05.671,125671
1057,854,2,17,1:52.393,112393
1057,854,3,16,1:50.490,110490
1057,854,4,16,1:50.588,110588
1057,854,5,16,1:50.103,110103
1057,854,6,16,1:49.707,109707
1057,854,7,16,1:49.824,109824
1057,854,8,16,1:53.586,113586
1057,854,9,19,2:08.615,128615
1057,854,10,18,1:47.915,107915
1057,854,11,18,1:49.616,109616
1057,854,12,18,1:48.415,108415
1057,854,13,18,1:48.642,108642
1057,854,14,18,1:48.641,108641
1057,854,15,18,1:48.383,108383
1057,854,16,18,1:48.469,108469
1057,854,17,18,1:48.203,108203
1057,854,18,18,1:48.595,108595
1057,854,19,18,1:48.035,108035
1057,854,20,18,1:47.971,107971
1057,854,21,18,1:47.842,107842
1057,854,22,18,1:48.363,108363
1057,854,23,18,1:47.844,107844
1057,854,24,18,1:48.157,108157
1057,854,25,18,1:47.834,107834
1057,854,26,18,1:47.943,107943
1057,854,27,18,1:48.519,108519
1057,854,28,18,1:48.489,108489
1057,854,29,18,1:48.330,108330
1057,854,30,17,2:09.562,129562
1057,854,31,17,2:29.746,149746
1057,854,32,17,2:09.207,129207
1057,854,33,17,2:34.221,154221
1057,854,34,17,2:38.945,158945
1057,854,35,17,2:57.857,177857
1057,854,36,17,1:48.452,108452
1057,854,37,17,1:49.281,109281
1057,854,38,17,1:48.709,108709
1057,854,39,17,1:47.784,107784
1057,854,40,17,1:48.272,108272
1057,854,41,17,1:47.624,107624
1057,854,42,17,1:47.890,107890
1057,854,43,17,1:48.923,108923
1057,854,44,17,1:53.919,113919
1057,854,45,17,2:06.429,126429
1057,854,46,16,1:52.849,112849
1057,854,47,16,2:31.357,151357
1057,854,48,16,2:41.097,161097
1057,854,49,15,36:15.634,2175634
1057,854,50,15,1:57.941,117941
1057,854,51,14,1:47.769,107769
1057,853,1,19,2:06.029,126029
1057,853,2,19,1:53.144,113144
1057,853,3,17,1:51.220,111220
1057,853,4,17,1:49.955,109955
1057,853,5,17,1:49.871,109871
1057,853,6,17,1:50.279,110279
1057,853,7,17,1:50.664,110664
1057,853,8,15,1:50.991,110991
1057,853,9,17,1:57.044,117044
1057,853,10,19,2:10.548,130548
1057,853,11,19,1:51.471,111471
1057,853,12,19,1:49.607,109607
1057,853,13,19,1:49.010,109010
1057,853,14,19,1:49.435,109435
1057,853,15,19,1:49.724,109724
1057,853,16,19,1:49.150,109150
1057,853,17,19,1:49.154,109154
1057,853,18,19,1:49.033,109033
1057,853,19,19,1:48.682,108682
1057,853,20,19,1:48.477,108477
1057,853,21,19,1:49.043,109043
1057,853,22,19,1:48.468,108468
1057,853,23,19,1:48.723,108723
1057,853,24,19,2:03.145,123145
1057,853,25,19,1:51.506,111506
1057,853,26,19,1:51.008,111008
1057,853,27,19,1:49.012,109012
1057,853,28,19,1:48.639,108639
1057,853,29,19,1:48.358,108358
1057,853,30,18,2:18.302,138302
1057,853,31,18,2:54.353,174353
1057,853,32,18,2:55.350,175350
1057,853,33,18,2:48.728,168728
1057,853,34,18,2:05.129,125129
1057,853,35,18,2:11.838,131838
1057,853,36,18,1:50.393,110393
1057,853,37,18,1:48.315,108315
1057,853,38,18,1:48.110,108110
1057,853,39,18,1:47.819,107819
1057,853,40,18,1:47.747,107747
1057,853,41,18,1:47.939,107939
1057,853,42,18,1:48.846,108846
1057,853,43,18,1:50.255,110255
1057,853,44,18,1:54.527,114527
1057,853,45,18,2:18.566,138566
1057,853,46,17,2:22.738,142738
1057,853,47,17,3:03.753,183753
1057,853,48,17,32:37.443,1957443
1057,853,49,16,4:04.093,244093
1057,853,50,14,1:56.968,116968
1057,853,51,15,1:48.123,108123
1057,847,1,20,2:08.197,128197
1057,847,2,20,2:07.330,127330
1057,847,3,20,1:50.787,110787
1057,847,4,19,1:49.894,109894
1057,847,5,19,1:49.098,109098
1057,847,6,19,1:49.339,109339
1057,847,7,19,1:49.446,109446
1057,847,8,19,1:48.919,108919
1057,847,9,18,1:48.821,108821
1057,847,10,16,1:49.020,109020
1057,847,11,16,1:49.070,109070
1057,847,12,16,1:48.867,108867
1057,847,13,16,1:48.799,108799
1057,847,14,16,1:50.084,110084
1057,847,15,16,1:49.163,109163
1057,847,16,16,1:48.684,108684
1057,847,17,16,1:48.748,108748
1057,847,18,16,1:48.378,108378
1057,847,19,16,1:48.020,108020
1057,847,20,16,1:47.860,107860
1057,847,21,16,1:47.524,107524
1057,847,22,16,1:47.592,107592
1057,847,23,16,1:47.542,107542
1057,847,24,16,1:47.209,107209
1057,847,25,16,1:47.095,107095
1057,847,26,16,1:47.081,107081
1057,847,27,16,1:47.497,107497
1057,847,28,16,1:47.466,107466
1057,847,29,16,1:47.048,107048
1057,847,30,15,2:03.604,123604
1057,847,31,15,2:28.426,148426
1057,847,32,15,2:15.643,135643
1057,847,33,15,2:43.578,163578
1057,847,34,16,2:41.548,161548
1057,847,35,16,2:49.330,169330
1057,847,36,16,1:57.492,117492
1057,847,37,16,1:49.524,109524
1057,847,38,15,1:47.739,107739
1057,847,39,15,1:47.340,107340
1057,847,40,15,1:46.781,106781
1057,847,41,15,1:46.162,106162
1057,847,42,15,1:46.054,106054
1057,847,43,15,1:45.959,105959
1057,847,44,15,1:46.717,106717
1057,847,45,15,1:46.121,106121
1057,847,46,14,1:47.985,107985
1057,847,47,14,2:15.933,135933
1057,847,48,15,3:11.692,191692
1059,1,1,1,1:44.859,104859
1059,1,2,1,1:39.625,99625
1059,1,3,1,1:39.776,99776
1059,1,4,1,1:39.692,99692
1059,1,5,1,1:39.549,99549
1059,1,6,1,1:38.787,98787
1059,1,7,1,1:39.204,99204
1059,1,8,1,1:38.763,98763
1059,1,9,1,1:39.268,99268
1059,1,10,1,1:38.778,98778
1059,1,11,1,1:38.977,98977
1059,1,12,1,1:39.432,99432
1059,1,13,1,1:38.929,98929
1059,1,14,1,1:39.160,99160
1059,1,15,1,1:39.511,99511
1059,1,16,1,1:39.395,99395
1059,1,17,1,1:38.926,98926
1059,1,18,1,1:39.035,99035
1059,1,19,2,1:58.684,118684
1059,1,20,3,1:41.873,101873
1059,1,21,3,1:37.480,97480
1059,1,22,3,1:37.551,97551
1059,1,23,3,1:37.702,97702
1059,1,24,2,1:37.786,97786
1059,1,25,2,1:37.947,97947
1059,1,26,2,1:37.905,97905
1059,1,27,2,1:37.979,97979
1059,1,28,2,1:37.712,97712
1059,1,29,2,1:38.457,98457
1059,1,30,2,1:38.226,98226
1059,1,31,2,1:38.503,98503
1059,1,32,1,1:38.392,98392
1059,1,33,1,1:38.429,98429
1059,1,34,1,1:38.666,98666
1059,1,35,1,1:38.411,98411
1059,1,36,1,1:38.565,98565
1059,1,37,1,1:39.137,99137
1059,1,38,1,1:37.650,97650
1059,1,39,1,1:37.458,97458
1059,1,40,1,1:38.182,98182
1059,1,41,1,1:37.685,97685
1059,1,42,1,1:37.818,97818
1059,1,43,1,1:37.640,97640
1059,1,44,1,1:37.410,97410
1059,1,45,1,1:37.542,97542
1059,1,46,1,1:37.545,97545
1059,1,47,1,1:38.431,98431
1059,1,48,1,1:38.089,98089
1059,1,49,1,1:38.189,98189
1059,1,50,1,1:37.946,97946
1059,1,51,1,1:38.242,98242
1059,1,52,2,1:38.735,98735
1059,1,53,2,1:39.041,99041
1059,830,1,2,1:46.339,106339
1059,830,2,2,1:39.613,99613
1059,830,3,2,1:39.571,99571
1059,830,4,2,1:40.024,100024
1059,830,5,2,1:39.408,99408
1059,830,6,2,1:38.727,98727
1059,830,7,2,1:39.430,99430
1059,830,8,2,1:39.059,99059
1059,830,9,2,1:39.122,99122
1059,830,10,2,1:38.950,98950
1059,830,11,2,1:39.214,99214
1059,830,12,2,1:39.307,99307
1059,830,13,2,1:39.214,99214
1059,830,14,2,1:39.015,99015
1059,830,15,2,1:40.297,100297
1059,830,16,2,1:39.199,99199
1059,830,17,2,1:39.246,99246
1059,830,18,3,1:58.099,118099
1059,830,19,3,1:39.966,99966
1059,830,20,2,1:37.776,97776
1059,830,21,2,1:37.516,97516
1059,830,22,2,1:37.052,97052
1059,830,23,2,1:38.086,98086
1059,830,24,1,1:37.915,97915
1059,830,25,1,1:37.706,97706
1059,830,26,1,1:38.278,98278
1059,830,27,1,1:37.727,97727
1059,830,28,1,1:37.657,97657
1059,830,29,1,1:38.040,98040
1059,830,30,1,1:37.833,97833
1059,830,31,1,1:37.844,97844
1059,830,32,4,1:56.764,116764
1059,830,33,4,1:40.458,100458
1059,830,34,4,1:36.743,96743
1059,830,35,3,1:36.404,96404
1059,830,36,3,1:36.579,96579
1059,830,37,3,1:36.582,96582
1059,830,38,3,1:36.863,96863
1059,830,39,3,1:36.973,96973
1059,830,40,3,1:37.033,97033
1059,830,41,3,1:37.081,97081
1059,830,42,3,1:36.849,96849
1059,830,43,3,1:37.092,97092
1059,830,44,2,1:37.450,97450
1059,830,45,2,1:37.129,97129
1059,830,46,2,1:37.558,97558
1059,830,47,2,1:37.627,97627
1059,830,48,2,1:37.459,97459
1059,830,49,2,1:37.430,97430
1059,830,50,2,1:36.968,96968
1059,830,51,2,1:37.413,97413
1059,830,52,1,1:36.942,96942
1059,830,53,1,1:37.143,97143
1059,822,1,3,1:46.833,106833
1059,822,2,3,1:40.188,100188
1059,822,3,3,1:39.822,99822
1059,822,4,3,1:39.889,99889
1059,822,5,3,1:39.293,99293
1059,822,6,3,1:38.604,98604
1059,822,7,3,1:39.510,99510
1059,822,8,3,1:39.229,99229
1059,822,9,3,1:39.264,99264
1059,822,10,3,1:39.018,99018
1059,822,11,3,1:39.290,99290
1059,822,12,3,1:40.266,100266
1059,822,13,3,1:39.473,99473
1059,822,14,3,1:39.406,99406
1059,822,15,3,1:39.864,99864
1059,822,16,3,1:39.239,99239
1059,822,17,4,1:59.129,119129
1059,822,18,4,1:40.235,100235
1059,822,19,4,1:36.960,96960
1059,822,20,4,1:37.488,97488
1059,822,21,4,1:37.514,97514
1059,822,22,4,1:37.377,97377
1059,822,23,4,1:37.922,97922
1059,822,24,3,1:37.642,97642
1059,822,25,3,1:37.799,97799
1059,822,26,3,1:39.013,99013
1059,822,27,3,1:38.071,98071
1059,822,28,3,1:38.291,98291
1059,822,29,3,1:38.629,98629
1059,822,30,3,1:38.713,98713
1059,822,31,3,1:38.982,98982
1059,822,32,2,1:38.831,98831
1059,822,33,2,1:38.346,98346
1059,822,34,2,1:37.702,97702
1059,822,35,2,1:38.392,98392
1059,822,36,2,1:38.111,98111
1059,822,37,2,1:38.188,98188
1059,822,38,2,1:37.862,97862
1059,822,39,2,1:38.016,98016
1059,822,40,2,1:38.738,98738
1059,822,41,2,1:38.724,98724
1059,822,42,2,1:38.247,98247
1059,822,43,2,1:37.612,97612
1059,822,44,3,1:39.479,99479
1059,822,45,3,1:39.073,99073
1059,822,46,3,1:38.719,98719
1059,822,47,3,1:37.695,97695
1059,822,48,3,1:38.768,98768
1059,822,49,4,1:41.084,101084
1059,822,50,4,1:39.226,99226
1059,822,51,4,1:38.322,98322
1059,822,52,4,1:38.440,98440
1059,822,53,4,1:37.860,97860
1059,815,1,4,1:48.257,108257
1059,815,2,4,1:40.612,100612
1059,815,3,4,1:40.549,100549
1059,815,4,4,1:40.419,100419
1059,815,5,4,1:39.998,99998
1059,815,6,4,1:39.240,99240
1059,815,7,4,1:39.665,99665
1059,815,8,4,1:39.072,99072
1059,815,9,4,1:39.305,99305
1059,815,10,4,1:39.151,99151
1059,815,11,4,1:39.303,99303
1059,815,12,4,1:39.318,99318
1059,815,13,4,1:39.189,99189
1059,815,14,4,1:39.370,99370
1059,815,15,4,1:40.487,100487
1059,815,16,4,1:39.773,99773
1059,815,17,3,1:39.364,99364
1059,815,18,2,1:39.338,99338
1059,815,19,1,1:39.149,99149
1059,815,20,1,1:39.520,99520
1059,815,21,1,1:39.310,99310
1059,815,22,1,1:39.698,99698
1059,815,23,1,1:39.100,99100
1059,815,24,4,1:58.410,118410
1059,815,25,4,1:41.545,101545
1059,815,26,4,1:37.404,97404
1059,815,27,4,1:37.229,97229
1059,815,28,4,1:37.674,97674
1059,815,29,4,1:38.056,98056
1059,815,30,4,1:37.917,97917
1059,815,31,4,1:38.280,98280
1059,815,32,3,1:37.801,97801
1059,815,33,3,1:38.075,98075
1059,815,34,3,1:37.827,97827
1059,815,35,4,1:39.396,99396
1059,815,36,4,1:37.886,97886
1059,815,37,4,1:37.395,97395
1059,815,38,4,1:37.154,97154
1059,815,39,4,1:37.239,97239
1059,815,40,4,1:37.355,97355
1059,815,41,4,1:37.351,97351
1059,815,42,4,1:37.332,97332
1059,815,43,4,1:37.129,97129
1059,815,44,4,1:37.161,97161
1059,815,45,4,1:37.111,97111
1059,815,46,4,1:37.876,97876
1059,815,47,4,1:38.172,98172
1059,815,48,4,1:38.220,98220
1059,815,49,3,1:39.640,99640
1059,815,50,3,1:37.578,97578
1059,815,51,3,1:37.363,97363
1059,815,52,3,1:37.125,97125
1059,815,53,3,1:36.693,96693
1059,832,1,5,1:48.811,108811
1059,832,2,5,1:41.546,101546
1059,832,3,5,1:41.069,101069
1059,832,4,5,1:41.085,101085
1059,832,5,5,1:40.342,100342
1059,832,6,5,1:39.836,99836
1059,832,7,5,1:40.547,100547
1059,832,8,5,1:40.621,100621
1059,832,9,5,1:40.779,100779
1059,832,10,5,1:40.712,100712
1059,832,11,5,1:40.798,100798
1059,832,12,5,1:41.268,101268
1059,832,13,5,1:41.710,101710
1059,832,14,5,1:41.293,101293
1059,832,15,5,1:41.620,101620
1059,832,16,5,1:41.040,101040
1059,832,17,13,2:00.880,120880
1059,832,18,13,1:42.990,102990
1059,832,19,13,1:38.931,98931
1059,832,20,13,1:39.593,99593
1059,832,21,13,1:39.751,99751
1059,832,22,13,1:40.295,100295
1059,832,23,12,1:41.280,101280
1059,832,24,11,1:39.971,99971
1059,832,25,11,1:40.117,100117
1059,832,26,10,1:40.381,100381
1059,832,27,9,1:40.212,100212
1059,832,28,9,1:40.192,100192
1059,832,29,8,1:39.859,99859
1059,832,30,8,1:39.878,99878
1059,832,31,9,1:40.693,100693
1059,832,32,9,1:39.676,99676
1059,832,33,9,1:39.169,99169
1059,832,34,8,1:39.542,99542
1059,832,35,8,1:39.673,99673
1059,832,36,9,1:41.853,101853
1059,832,37,9,1:41.578,101578
1059,832,38,9,1:39.884,99884
1059,832,39,9,1:39.491,99491
1059,832,40,9,1:39.786,99786
1059,832,41,9,1:39.572,99572
1059,832,42,9,1:39.194,99194
1059,832,43,9,1:38.966,98966
1059,832,44,10,1:40.766,100766
1059,832,45,10,1:39.338,99338
1059,832,46,10,1:39.345,99345
1059,832,47,10,1:39.045,99045
1059,832,48,11,1:40.585,100585
1059,832,49,11,1:39.899,99899
1059,832,50,11,1:39.595,99595
1059,832,51,11,1:39.512,99512
1059,832,52,11,1:39.612,99612
1059,832,53,11,1:40.926,100926
1059,842,1,6,1:50.025,110025
1059,842,2,6,1:41.402,101402
1059,842,3,6,1:41.048,101048
1059,842,4,6,1:40.899,100899
1059,842,5,6,1:40.313,100313
1059,842,6,6,1:40.032,100032
1059,842,7,6,1:40.629,100629
1059,842,8,6,1:40.547,100547
1059,842,9,6,1:40.680,100680
1059,842,10,6,1:41.339,101339
1059,842,11,6,1:41.002,101002
1059,842,12,6,1:41.284,101284
1059,842,13,6,1:41.170,101170
1059,842,14,6,1:41.219,101219
1059,842,15,6,1:41.761,101761
1059,842,16,6,1:41.027,101027
1059,842,17,15,2:01.423,121423
1059,842,18,14,1:41.971,101971
1059,842,19,14,1:38.878,98878
1059,842,20,14,1:39.434,99434
1059,842,21,14,1:40.017,100017
1059,842,22,14,1:40.019,100019
1059,842,23,13,1:41.144,101144
1059,842,24,12,1:39.930,99930
1059,842,25,12,1:40.126,100126
1059,842,26,11,1:40.414,100414
1059,842,27,10,1:40.197,100197
1059,842,28,10,1:40.760,100760
1059,842,29,11,1:40.839,100839
1059,842,30,10,1:39.839,99839
1059,842,31,10,1:39.851,99851
1059,842,32,10,1:39.257,99257
1059,842,33,10,1:39.119,99119
1059,842,34,9,1:39.334,99334
1059,842,35,9,1:39.598,99598
1059,842,36,8,1:39.638,99638
1059,842,37,7,1:39.242,99242
1059,842,38,7,1:38.962,98962
1059,842,39,7,1:38.933,98933
1059,842,40,7,1:38.783,98783
1059,842,41,7,1:38.561,98561
1059,842,42,7,1:38.446,98446
1059,842,43,7,1:38.190,98190
1059,842,44,7,1:38.103,98103
1059,842,45,7,1:38.177,98177
1059,842,46,7,1:38.400,98400
1059,842,47,7,1:38.656,98656
1059,842,48,7,1:38.130,98130
1059,842,49,7,1:38.525,98525
1059,842,50,7,1:38.530,98530
1059,842,51,7,1:38.642,98642
1059,842,52,7,1:38.732,98732
1059,842,53,7,1:39.189,99189
1059,844,1,7,1:50.607,110607
1059,844,2,7,1:41.749,101749
1059,844,3,7,1:40.847,100847
1059,844,4,7,1:41.116,101116
1059,844,5,7,1:40.393,100393
1059,844,6,7,1:40.017,100017
1059,844,7,7,1:40.773,100773
1059,844,8,7,1:41.148,101148
1059,844,9,7,1:40.515,100515
1059,844,10,7,1:40.735,100735
1059,844,11,7,1:41.078,101078
1059,844,12,7,1:41.217,101217
1059,844,13,7,1:41.278,101278
1059,844,14,18,2:02.349,122349
1059,844,15,17,1:42.242,102242
1059,844,16,17,1:39.038,99038
1059,844,17,14,1:39.286,99286
1059,844,18,11,1:39.511,99511
1059,844,19,11,1:39.538,99538
1059,844,20,11,1:39.771,99771
1059,844,21,11,1:40.259,100259
1059,844,22,10,1:40.024,100024
1059,844,23,10,1:40.061,100061
1059,844,24,8,1:40.147,100147
1059,844,25,8,1:40.324,100324
1059,844,26,7,1:40.997,100997
1059,844,27,7,1:40.458,100458
1059,844,28,8,1:41.931,101931
1059,844,29,10,1:42.017,102017
1059,844,30,11,1:42.483,102483
1059,844,31,12,1:41.553,101553
1059,844,32,12,1:40.960,100960
1059,844,33,12,1:40.012,100012
1059,844,34,11,1:39.967,99967
1059,844,35,11,1:40.273,100273
1059,844,36,11,1:39.358,99358
1059,844,37,10,1:39.526,99526
1059,844,38,16,1:59.965,119965
1059,844,39,16,1:41.981,101981
1059,844,40,16,1:37.947,97947
1059,844,41,16,1:37.796,97796
1059,844,42,16,1:37.898,97898
1059,844,43,16,1:37.681,97681
1059,844,44,16,1:38.246,98246
1059,844,45,16,1:41.125,101125
1059,844,46,16,1:39.088,99088
1059,844,47,16,1:43.009,103009
1059,844,48,16,1:39.585,99585
1059,844,49,16,1:39.825,99825
1059,844,50,16,1:40.328,100328
1059,844,51,16,1:39.142,99142
1059,844,52,16,1:39.470,99470
1059,4,1,8,1:50.690,110690
1059,4,2,8,1:42.370,102370
1059,4,3,8,1:40.797,100797
1059,4,4,8,1:41.498,101498
1059,4,5,8,1:40.733,100733
1059,4,6,8,1:40.604,100604
1059,4,7,8,1:40.749,100749
1059,4,8,8,1:40.907,100907
1059,4,9,8,1:40.544,100544
1059,4,10,8,1:40.802,100802
1059,4,11,10,1:43.221,103221
1059,4,12,10,1:41.151,101151
1059,4,13,11,1:42.744,102744
1059,4,14,10,1:41.370,101370
1059,4,15,10,1:41.883,101883
1059,4,16,9,1:41.443,101443
1059,4,17,7,1:41.145,101145
1059,4,18,15,2:01.622,121622
1059,4,19,15,1:41.935,101935
1059,4,20,15,1:39.372,99372
1059,4,21,15,1:39.278,99278
1059,4,22,15,1:39.378,99378
1059,4,23,15,1:39.951,99951
1059,4,24,15,1:39.644,99644
1059,4,25,15,1:39.894,99894
1059,4,26,15,1:39.824,99824
1059,4,27,14,1:38.842,98842
1059,4,28,12,1:40.018,100018
1059,4,29,12,1:39.534,99534
1059,4,30,12,1:40.623,100623
1059,4,31,11,1:39.902,99902
1059,4,32,11,1:39.502,99502
1059,4,33,11,1:38.918,98918
1059,4,34,10,1:38.554,98554
1059,4,35,10,1:38.716,98716
1059,4,36,10,1:40.008,100008
1059,4,37,8,1:39.064,99064
1059,4,38,8,1:38.981,98981
1059,4,39,8,1:39.412,99412
1059,4,40,8,1:39.203,99203
1059,4,41,8,1:38.463,98463
1059,4,42,8,1:38.633,98633
1059,4,43,8,1:37.783,97783
1059,4,44,8,1:37.646,97646
1059,4,45,8,1:38.141,98141
1059,4,46,8,1:37.991,97991
1059,4,47,8,1:38.087,98087
1059,4,48,8,1:38.180,98180
1059,4,49,8,1:38.572,98572
1059,4,50,8,1:38.783,98783
1059,4,51,8,1:38.292,98292
1059,4,52,8,1:38.613,98613
1059,4,53,8,1:39.455,99455
1059,817,1,9,1:51.350,111350
1059,817,2,9,1:42.492,102492
1059,817,3,9,1:41.218,101218
1059,817,4,9,1:41.124,101124
1059,817,5,9,1:40.531,100531
1059,817,6,9,1:40.425,100425
1059,817,7,9,1:40.860,100860
1059,817,8,9,1:40.850,100850
1059,817,9,9,1:40.741,100741
1059,817,10,9,1:40.515,100515
1059,817,11,8,1:40.862,100862
1059,817,12,8,1:40.622,100622
1059,817,13,8,1:40.757,100757
1059,817,14,7,1:40.424,100424
1059,817,15,7,1:41.634,101634
1059,817,16,16,2:00.026,120026
1059,817,17,16,1:42.037,102037
1059,817,18,12,1:39.309,99309
1059,817,19,12,1:39.203,99203
1059,817,20,12,1:39.372,99372
1059,817,21,12,1:39.683,99683
1059,817,22,12,1:41.066,101066
1059,817,23,11,1:40.251,100251
1059,817,24,10,1:40.011,100011
1059,817,25,9,1:39.909,99909
1059,817,26,9,1:41.135,101135
1059,817,27,8,1:40.073,100073
1059,817,28,7,1:39.187,99187
1059,817,29,7,1:39.697,99697
1059,817,30,7,1:39.663,99663
1059,817,31,7,1:39.510,99510
1059,817,32,7,1:39.037,99037
1059,817,33,8,1:39.398,99398
1059,817,34,7,1:39.284,99284
1059,817,35,7,1:38.852,98852
1059,817,36,7,1:39.165,99165
1059,817,37,6,1:39.217,99217
1059,817,38,6,1:39.431,99431
1059,817,39,6,1:39.117,99117
1059,817,40,6,1:39.150,99150
1059,817,41,6,1:39.066,99066
1059,817,42,6,1:38.608,98608
1059,817,43,6,1:38.717,98717
1059,817,44,6,1:38.693,98693
1059,817,45,6,1:38.324,98324
1059,817,46,6,1:38.661,98661
1059,817,47,6,1:39.251,99251
1059,817,48,6,1:39.017,99017
1059,817,49,6,1:38.720,98720
1059,817,50,6,1:38.604,98604
1059,817,51,6,1:38.775,98775
1059,817,52,6,1:38.787,98787
1059,817,53,6,1:39.216,99216
1059,846,1,10,1:51.536,111536
1059,846,2,10,1:43.526,103526
1059,846,3,10,1:41.389,101389
1059,846,4,10,1:41.538,101538
1059,846,5,10,1:40.540,100540
1059,846,6,10,1:40.359,100359
1059,846,7,10,1:40.873,100873
1059,846,8,10,1:40.685,100685
1059,846,9,10,1:40.358,100358
1059,846,10,10,1:40.548,100548
1059,846,11,9,1:40.420,100420
1059,846,12,9,1:40.669,100669
1059,846,13,9,1:40.889,100889
1059,846,14,8,1:40.995,100995
1059,846,15,8,1:41.272,101272
1059,846,16,7,1:41.155,101155
1059,846,17,5,1:40.294,100294
1059,846,18,5,1:39.936,99936
1059,846,19,5,1:39.869,99869
1059,846,20,5,1:40.503,100503
1059,846,21,5,1:40.319,100319
1059,846,22,5,1:39.912,99912
1059,846,23,5,1:40.393,100393
1059,846,24,13,2:00.360,120360
1059,846,25,14,1:43.254,103254
1059,846,26,13,1:38.660,98660
1059,846,27,11,1:38.257,98257
1059,846,28,11,1:40.829,100829
1059,846,29,9,1:39.322,99322
1059,846,30,9,1:39.289,99289
1059,846,31,8,1:38.263,98263
1059,846,32,8,1:38.281,98281
1059,846,33,7,1:37.485,97485
1059,846,34,6,1:38.019,98019
1059,846,35,6,1:38.760,98760
1059,846,36,6,1:38.629,98629
1059,846,37,5,1:38.607,98607
1059,846,38,5,1:38.430,98430
1059,846,39,5,1:38.508,98508
1059,846,40,5,1:38.552,98552
1059,846,41,5,1:39.110,99110
1059,846,42,5,1:38.536,98536
1059,846,43,5,1:38.715,98715
1059,846,44,5,1:38.344,98344
1059,846,45,5,1:38.126,98126
1059,846,46,5,1:38.485,98485
1059,846,47,5,1:38.955,98955
1059,846,48,5,1:38.428,98428
1059,846,49,5,1:38.467,98467
1059,846,50,5,1:38.374,98374
1059,846,51,5,1:37.895,97895
1059,846,52,5,1:37.425,97425
1059,846,53,5,1:37.459,97459
1059,839,1,11,1:52.392,112392
1059,839,2,12,1:43.919,103919
1059,839,3,12,1:41.830,101830
1059,839,4,12,1:41.550,101550
1059,839,5,12,1:41.021,101021
1059,839,6,12,1:40.536,100536
1059,839,7,12,1:40.917,100917
1059,839,8,12,1:40.817,100817
1059,839,9,12,1:40.751,100751
1059,839,10,12,1:40.979,100979
1059,839,11,12,1:40.829,100829
1059,839,12,12,1:40.982,100982
1059,839,13,12,1:41.259,101259
1059,839,14,11,1:41.429,101429
1059,839,15,11,1:41.614,101614
1059,839,16,10,1:41.604,101604
1059,839,17,8,1:41.133,101133
1059,839,18,7,1:40.801,100801
1059,839,19,8,1:41.821,101821
1059,839,20,8,1:41.649,101649
1059,839,21,8,1:41.387,101387
1059,839,22,8,1:41.386,101386
1059,839,23,8,1:40.920,100920
1059,839,24,7,1:40.995,100995
1059,839,25,7,1:40.981,100981
1059,839,26,8,1:42.701,102701
1059,839,27,12,1:43.355,103355
1059,839,28,16,2:00.943,120943
1059,839,29,17,1:43.459,103459
1059,839,30,17,1:39.876,99876
1059,839,31,16,1:38.995,98995
1059,839,32,16,1:38.808,98808
1059,839,33,15,1:38.645,98645
1059,839,34,15,1:38.961,98961
1059,839,35,15,1:38.689,98689
1059,839,36,15,1:38.894,98894
1059,839,37,15,1:38.995,98995
1059,839,38,14,1:39.377,99377
1059,839,39,14,1:39.509,99509
1059,839,40,14,1:39.409,99409
1059,839,41,14,1:39.101,99101
1059,839,42,14,1:39.353,99353
1059,839,43,14,1:39.051,99051
1059,839,44,14,1:38.869,98869
1059,839,45,14,1:40.793,100793
1059,839,46,14,1:39.020,99020
1059,839,47,14,1:41.021,101021
1059,839,48,14,1:39.061,99061
1059,839,49,14,1:39.089,99089
1059,839,50,14,1:39.644,99644
1059,839,51,14,1:40.463,100463
1059,839,52,14,1:39.304,99304
1059,20,1,12,1:52.847,112847
1059,20,2,11,1:42.974,102974
1059,20,3,11,1:41.460,101460
1059,20,4,11,1:41.728,101728
1059,20,5,11,1:40.534,100534
1059,20,6,11,1:40.476,100476
1059,20,7,11,1:40.941,100941
1059,20,8,11,1:40.590,100590
1059,20,9,11,1:40.571,100571
1059,20,10,11,1:40.489,100489
1059,20,11,11,1:40.720,100720
1059,20,12,11,1:41.062,101062
1059,20,13,10,1:41.036,101036
1059,20,14,9,1:40.691,100691
1059,20,15,9,1:41.023,101023
1059,20,16,8,1:40.751,100751
1059,20,17,6,1:40.620,100620
1059,20,18,6,1:40.256,100256
1059,20,19,6,1:40.012,100012
1059,20,20,6,1:40.007,100007
1059,20,21,6,1:40.448,100448
1059,20,22,6,1:40.008,100008
1059,20,23,6,1:40.134,100134
1059,20,24,5,1:40.315,100315
1059,20,25,5,1:40.275,100275
1059,20,26,5,1:40.295,100295
1059,20,27,5,1:39.808,99808
1059,20,28,5,1:43.439,103439
1059,20,29,5,1:40.288,100288
1059,20,30,5,1:40.142,100142
